--------------------epoch: 0--------------------
Training start ...
*[Iter]: 014 [Acc@1]: 44.531%  [Acc@5]: 70.312%  [Loss]: 2.27898.
*[Iter]: 015 [Acc@1]: 46.875%  [Acc@5]: 67.969%  [Loss]: 2.31130.
*[Iter]: 016 [Acc@1]: 47.656%  [Acc@5]: 74.219%  [Loss]: 2.12786.
*[Iter]: 017 [Acc@1]: 53.125%  [Acc@5]: 71.094%  [Loss]: 2.05580.
*[Iter]: 018 [Acc@1]: 49.219%  [Acc@5]: 73.438%  [Loss]: 2.19222.
*[Iter]: 019 [Acc@1]: 38.281%  [Acc@5]: 71.094%  [Loss]: 2.27637.
*[Iter]: 020 [Acc@1]: 34.375%  [Acc@5]: 68.750%  [Loss]: 2.62832.
*[Iter]: 021 [Acc@1]: 43.750%  [Acc@5]: 66.406%  [Loss]: 2.44987.
*[Iter]: 022 [Acc@1]: 38.281%  [Acc@5]: 65.625%  [Loss]: 2.44667.
*[Iter]: 023 [Acc@1]: 46.875%  [Acc@5]: 78.125%  [Loss]: 2.04445.
*[Iter]: 024 [Acc@1]: 48.438%  [Acc@5]: 75.781%  [Loss]: 2.23285.
*[Iter]: 025 [Acc@1]: 40.625%  [Acc@5]: 71.094%  [Loss]: 2.28276.
*[Iter]: 026 [Acc@1]: 44.531%  [Acc@5]: 64.844%  [Loss]: 2.38266.
*[Iter]: 027 [Acc@1]: 41.406%  [Acc@5]: 73.438%  [Loss]: 2.19959.
*[Iter]: 028 [Acc@1]: 37.500%  [Acc@5]: 71.094%  [Loss]: 2.41804.
*[Iter]: 029 [Acc@1]: 50.000%  [Acc@5]: 76.562%  [Loss]: 1.95528.
*[Iter]: 030 [Acc@1]: 44.531%  [Acc@5]: 75.781%  [Loss]: 2.11578.
*[Iter]: 031 [Acc@1]: 42.188%  [Acc@5]: 73.438%  [Loss]: 2.29746.
*[Iter]: 032 [Acc@1]: 43.750%  [Acc@5]: 69.531%  [Loss]: 2.42561.
*[Iter]: 033 [Acc@1]: 50.781%  [Acc@5]: 78.125%  [Loss]: 1.98786.
*[Iter]: 034 [Acc@1]: 46.094%  [Acc@5]: 75.000%  [Loss]: 2.14692.
*[Iter]: 035 [Acc@1]: 46.875%  [Acc@5]: 73.438%  [Loss]: 2.17120.
*[Iter]: 036 [Acc@1]: 43.750%  [Acc@5]: 73.438%  [Loss]: 2.24576.
*[Iter]: 037 [Acc@1]: 45.312%  [Acc@5]: 75.000%  [Loss]: 2.14758.
*[Iter]: 038 [Acc@1]: 39.844%  [Acc@5]: 68.750%  [Loss]: 2.44475.
*[Iter]: 039 [Acc@1]: 39.844%  [Acc@5]: 75.000%  [Loss]: 2.21441.
*[Iter]: 040 [Acc@1]: 41.406%  [Acc@5]: 75.000%  [Loss]: 2.22053.
*[Iter]: 041 [Acc@1]: 44.531%  [Acc@5]: 71.094%  [Loss]: 2.40775.
*[Iter]: 042 [Acc@1]: 47.656%  [Acc@5]: 70.312%  [Loss]: 2.21478.
*[Iter]: 043 [Acc@1]: 50.000%  [Acc@5]: 80.469%  [Loss]: 1.93487.
*[Iter]: 044 [Acc@1]: 38.281%  [Acc@5]: 72.656%  [Loss]: 2.44702.
*[Iter]: 045 [Acc@1]: 48.438%  [Acc@5]: 74.219%  [Loss]: 2.15897.
*[Iter]: 046 [Acc@1]: 45.312%  [Acc@5]: 72.656%  [Loss]: 2.28369.
*[Iter]: 047 [Acc@1]: 51.562%  [Acc@5]: 75.781%  [Loss]: 1.98531.
*[Iter]: 048 [Acc@1]: 45.312%  [Acc@5]: 73.438%  [Loss]: 2.24797.
*[Iter]: 049 [Acc@1]: 49.219%  [Acc@5]: 72.656%  [Loss]: 2.08610.
*[Iter]: 050 [Acc@1]: 39.062%  [Acc@5]: 65.625%  [Loss]: 2.61391.
*[Iter]: 051 [Acc@1]: 39.062%  [Acc@5]: 71.875%  [Loss]: 2.35038.
*[Iter]: 052 [Acc@1]: 44.531%  [Acc@5]: 73.438%  [Loss]: 2.19571.
*[Iter]: 053 [Acc@1]: 39.844%  [Acc@5]: 64.844%  [Loss]: 2.36889.
*[Iter]: 054 [Acc@1]: 50.000%  [Acc@5]: 77.344%  [Loss]: 2.03568.
*[Iter]: 055 [Acc@1]: 53.125%  [Acc@5]: 74.219%  [Loss]: 2.01804.
*[Iter]: 056 [Acc@1]: 49.219%  [Acc@5]: 76.562%  [Loss]: 2.02084.
*[Iter]: 057 [Acc@1]: 54.688%  [Acc@5]: 76.562%  [Loss]: 1.85048.
*[Iter]: 058 [Acc@1]: 44.531%  [Acc@5]: 78.906%  [Loss]: 1.98797.
*[Iter]: 059 [Acc@1]: 52.344%  [Acc@5]: 78.906%  [Loss]: 1.89753.
*[Iter]: 060 [Acc@1]: 45.312%  [Acc@5]: 71.094%  [Loss]: 2.35653.
*[Iter]: 061 [Acc@1]: 52.344%  [Acc@5]: 74.219%  [Loss]: 2.09378.
*[Iter]: 062 [Acc@1]: 43.750%  [Acc@5]: 69.531%  [Loss]: 2.22493.
*[Iter]: 063 [Acc@1]: 45.312%  [Acc@5]: 72.656%  [Loss]: 2.18061.
*[Iter]: 064 [Acc@1]: 41.406%  [Acc@5]: 75.781%  [Loss]: 2.24710.
*[Iter]: 065 [Acc@1]: 37.500%  [Acc@5]: 66.406%  [Loss]: 2.43733.
*[Iter]: 066 [Acc@1]: 40.625%  [Acc@5]: 69.531%  [Loss]: 2.40814.
*[Iter]: 067 [Acc@1]: 48.438%  [Acc@5]: 73.438%  [Loss]: 2.04713.
*[Iter]: 068 [Acc@1]: 49.219%  [Acc@5]: 74.219%  [Loss]: 1.99644.
*[Iter]: 069 [Acc@1]: 49.219%  [Acc@5]: 76.562%  [Loss]: 1.98132.
*[Iter]: 070 [Acc@1]: 48.438%  [Acc@5]: 72.656%  [Loss]: 2.18807.
*[Iter]: 071 [Acc@1]: 46.094%  [Acc@5]: 75.781%  [Loss]: 2.16406.
*[Iter]: 072 [Acc@1]: 41.406%  [Acc@5]: 71.875%  [Loss]: 2.32080.
*[Iter]: 073 [Acc@1]: 44.531%  [Acc@5]: 72.656%  [Loss]: 2.23553.
*[Iter]: 074 [Acc@1]: 46.094%  [Acc@5]: 74.219%  [Loss]: 2.10436.
*[Iter]: 075 [Acc@1]: 50.000%  [Acc@5]: 75.000%  [Loss]: 2.02415.
*[Iter]: 076 [Acc@1]: 44.531%  [Acc@5]: 72.656%  [Loss]: 2.13646.
*[Iter]: 077 [Acc@1]: 42.969%  [Acc@5]: 71.094%  [Loss]: 2.19057.
*[Iter]: 078 [Acc@1]: 46.094%  [Acc@5]: 68.750%  [Loss]: 2.27557.
*[Iter]: 079 [Acc@1]: 46.094%  [Acc@5]: 80.469%  [Loss]: 2.08977.
*[Iter]: 080 [Acc@1]: 46.094%  [Acc@5]: 71.094%  [Loss]: 2.24670.
*[Iter]: 081 [Acc@1]: 40.625%  [Acc@5]: 68.750%  [Loss]: 2.41578.
*[Iter]: 082 [Acc@1]: 42.969%  [Acc@5]: 78.125%  [Loss]: 2.22923.
*[Iter]: 083 [Acc@1]: 42.969%  [Acc@5]: 78.906%  [Loss]: 2.06091.
*[Iter]: 084 [Acc@1]: 50.781%  [Acc@5]: 78.906%  [Loss]: 2.08525.
*[Iter]: 085 [Acc@1]: 46.094%  [Acc@5]: 77.344%  [Loss]: 2.16377.
*[Iter]: 086 [Acc@1]: 42.969%  [Acc@5]: 74.219%  [Loss]: 2.08465.
*[Iter]: 087 [Acc@1]: 46.875%  [Acc@5]: 74.219%  [Loss]: 2.15682.
*[Iter]: 088 [Acc@1]: 41.406%  [Acc@5]: 73.438%  [Loss]: 2.33337.
*[Iter]: 089 [Acc@1]: 49.219%  [Acc@5]: 71.875%  [Loss]: 2.24388.
*[Iter]: 090 [Acc@1]: 42.969%  [Acc@5]: 75.000%  [Loss]: 2.20445.
*[Iter]: 091 [Acc@1]: 39.844%  [Acc@5]: 69.531%  [Loss]: 2.41686.
*[Iter]: 092 [Acc@1]: 50.000%  [Acc@5]: 77.344%  [Loss]: 1.90712.
*[Iter]: 093 [Acc@1]: 41.406%  [Acc@5]: 74.219%  [Loss]: 2.17957.
*[Iter]: 094 [Acc@1]: 39.062%  [Acc@5]: 64.062%  [Loss]: 2.38650.
*[Iter]: 095 [Acc@1]: 41.406%  [Acc@5]: 69.531%  [Loss]: 2.30235.
*[Iter]: 096 [Acc@1]: 41.406%  [Acc@5]: 73.438%  [Loss]: 2.22424.
*[Iter]: 097 [Acc@1]: 46.094%  [Acc@5]: 75.781%  [Loss]: 2.16687.
*[Iter]: 098 [Acc@1]: 39.062%  [Acc@5]: 71.875%  [Loss]: 2.27458.
*[Iter]: 099 [Acc@1]: 42.188%  [Acc@5]: 71.875%  [Loss]: 2.23286.
*[Iter]: 100 [Acc@1]: 46.875%  [Acc@5]: 76.562%  [Loss]: 2.11000.
*[Iter]: 101 [Acc@1]: 45.312%  [Acc@5]: 81.250%  [Loss]: 1.96786.
*[Iter]: 102 [Acc@1]: 47.656%  [Acc@5]: 73.438%  [Loss]: 2.08195.
*[Iter]: 103 [Acc@1]: 47.656%  [Acc@5]: 78.125%  [Loss]: 2.03490.
*[Iter]: 104 [Acc@1]: 46.875%  [Acc@5]: 75.000%  [Loss]: 2.11913.
*[Iter]: 105 [Acc@1]: 48.438%  [Acc@5]: 78.906%  [Loss]: 1.94173.
*[Iter]: 106 [Acc@1]: 51.562%  [Acc@5]: 78.906%  [Loss]: 1.90376.
*[Iter]: 107 [Acc@1]: 47.656%  [Acc@5]: 71.875%  [Loss]: 2.10108.
*[Iter]: 108 [Acc@1]: 35.938%  [Acc@5]: 75.000%  [Loss]: 2.34036.
*[Iter]: 109 [Acc@1]: 49.219%  [Acc@5]: 74.219%  [Loss]: 2.21497.
*[Iter]: 110 [Acc@1]: 42.188%  [Acc@5]: 69.531%  [Loss]: 2.23840.
*[Iter]: 111 [Acc@1]: 44.531%  [Acc@5]: 76.562%  [Loss]: 2.11880.
*[Iter]: 112 [Acc@1]: 43.750%  [Acc@5]: 75.000%  [Loss]: 2.06391.
*[Iter]: 113 [Acc@1]: 39.062%  [Acc@5]: 71.875%  [Loss]: 2.33302.
*[Iter]: 114 [Acc@1]: 42.188%  [Acc@5]: 71.094%  [Loss]: 2.28579.
*[Iter]: 115 [Acc@1]: 48.438%  [Acc@5]: 80.469%  [Loss]: 2.00184.
*[Iter]: 116 [Acc@1]: 50.781%  [Acc@5]: 77.344%  [Loss]: 2.04450.
*[Iter]: 117 [Acc@1]: 52.344%  [Acc@5]: 77.344%  [Loss]: 1.91390.
*[Iter]: 118 [Acc@1]: 47.656%  [Acc@5]: 78.125%  [Loss]: 2.04577.
*[Iter]: 119 [Acc@1]: 52.344%  [Acc@5]: 79.688%  [Loss]: 1.87708.
*[Iter]: 120 [Acc@1]: 55.469%  [Acc@5]: 75.781%  [Loss]: 1.97481.
*[Iter]: 121 [Acc@1]: 50.781%  [Acc@5]: 77.344%  [Loss]: 1.89631.
*[Iter]: 122 [Acc@1]: 43.750%  [Acc@5]: 70.312%  [Loss]: 2.27480.
*[Iter]: 123 [Acc@1]: 44.531%  [Acc@5]: 71.094%  [Loss]: 2.33336.
*[Iter]: 124 [Acc@1]: 46.094%  [Acc@5]: 76.562%  [Loss]: 2.01739.
*[Iter]: 125 [Acc@1]: 51.562%  [Acc@5]: 76.562%  [Loss]: 2.01144.
*[Iter]: 126 [Acc@1]: 45.312%  [Acc@5]: 75.000%  [Loss]: 1.96124.
*[Iter]: 127 [Acc@1]: 51.562%  [Acc@5]: 75.000%  [Loss]: 2.04406.
*[Iter]: 128 [Acc@1]: 39.844%  [Acc@5]: 67.188%  [Loss]: 2.37920.
*[Iter]: 129 [Acc@1]: 42.188%  [Acc@5]: 71.875%  [Loss]: 2.19782.
*[Iter]: 130 [Acc@1]: 46.875%  [Acc@5]: 78.125%  [Loss]: 2.08085.
*[Iter]: 131 [Acc@1]: 46.094%  [Acc@5]: 75.000%  [Loss]: 2.12173.
*[Iter]: 132 [Acc@1]: 42.188%  [Acc@5]: 67.969%  [Loss]: 2.28991.
*[Iter]: 133 [Acc@1]: 46.094%  [Acc@5]: 68.750%  [Loss]: 2.19201.
*[Iter]: 134 [Acc@1]: 48.438%  [Acc@5]: 81.250%  [Loss]: 1.98460.
*[Iter]: 135 [Acc@1]: 48.438%  [Acc@5]: 75.781%  [Loss]: 1.97510.
*[Iter]: 136 [Acc@1]: 43.750%  [Acc@5]: 75.781%  [Loss]: 2.19419.
*[Iter]: 137 [Acc@1]: 63.158%  [Acc@5]: 78.947%  [Loss]: 1.76373.
Wait for validation ...
* Acc@1 14.752% Acc@5 26.667%.
* Best Prec@1: 15.875%
--------------------epoch: 24--------------------
Training start ...
*[Iter]: 000 [Acc@1]: 45.312%  [Acc@5]: 75.000%  [Loss]: 2.17673.
*[Iter]: 001 [Acc@1]: 40.625%  [Acc@5]: 75.000%  [Loss]: 2.18364.
*[Iter]: 002 [Acc@1]: 43.750%  [Acc@5]: 71.094%  [Loss]: 2.34760.
*[Iter]: 003 [Acc@1]: 43.750%  [Acc@5]: 67.969%  [Loss]: 2.39758.
*[Iter]: 004 [Acc@1]: 49.219%  [Acc@5]: 78.125%  [Loss]: 2.05285.
*[Iter]: 005 [Acc@1]: 35.938%  [Acc@5]: 77.344%  [Loss]: 2.36049.
*[Iter]: 006 [Acc@1]: 47.656%  [Acc@5]: 72.656%  [Loss]: 2.15453.
*[Iter]: 007 [Acc@1]: 46.875%  [Acc@5]: 75.781%  [Loss]: 2.09449.
*[Iter]: 008 [Acc@1]: 42.188%  [Acc@5]: 73.438%  [Loss]: 2.23778.
*[Iter]: 009 [Acc@1]: 46.875%  [Acc@5]: 73.438%  [Loss]: 2.34994.
*[Iter]: 010 [Acc@1]: 42.188%  [Acc@5]: 69.531%  [Loss]: 2.27498.
*[Iter]: 011 [Acc@1]: 39.062%  [Acc@5]: 69.531%  [Loss]: 2.29558.
*[Iter]: 012 [Acc@1]: 50.000%  [Acc@5]: 73.438%  [Loss]: 1.96723.
*[Iter]: 013 [Acc@1]: 45.312%  [Acc@5]: 72.656%  [Loss]: 2.17222.
*[Iter]: 014 [Acc@1]: 44.531%  [Acc@5]: 68.750%  [Loss]: 2.43004.
*[Iter]: 015 [Acc@1]: 42.969%  [Acc@5]: 66.406%  [Loss]: 2.32080.
*[Iter]: 016 [Acc@1]: 49.219%  [Acc@5]: 73.438%  [Loss]: 2.02816.
*[Iter]: 017 [Acc@1]: 42.969%  [Acc@5]: 74.219%  [Loss]: 2.20846.
*[Iter]: 018 [Acc@1]: 55.469%  [Acc@5]: 82.812%  [Loss]: 1.63687.
*[Iter]: 019 [Acc@1]: 50.781%  [Acc@5]: 78.906%  [Loss]: 1.96449.
*[Iter]: 020 [Acc@1]: 50.000%  [Acc@5]: 71.875%  [Loss]: 2.20383.
*[Iter]: 021 [Acc@1]: 49.219%  [Acc@5]: 75.781%  [Loss]: 1.98816.
*[Iter]: 022 [Acc@1]: 46.875%  [Acc@5]: 81.250%  [Loss]: 1.95003.
*[Iter]: 023 [Acc@1]: 43.750%  [Acc@5]: 70.312%  [Loss]: 2.40670.
*[Iter]: 024 [Acc@1]: 40.625%  [Acc@5]: 78.125%  [Loss]: 2.08228.
*[Iter]: 025 [Acc@1]: 32.812%  [Acc@5]: 66.406%  [Loss]: 2.58661.
*[Iter]: 026 [Acc@1]: 45.312%  [Acc@5]: 76.562%  [Loss]: 2.03378.
*[Iter]: 027 [Acc@1]: 53.906%  [Acc@5]: 77.344%  [Loss]: 2.08831.
*[Iter]: 028 [Acc@1]: 35.938%  [Acc@5]: 72.656%  [Loss]: 2.40195.
*[Iter]: 029 [Acc@1]: 57.031%  [Acc@5]: 76.562%  [Loss]: 1.95860.
*[Iter]: 030 [Acc@1]: 52.344%  [Acc@5]: 77.344%  [Loss]: 1.94817.
*[Iter]: 031 [Acc@1]: 40.625%  [Acc@5]: 71.875%  [Loss]: 2.31092.
*[Iter]: 032 [Acc@1]: 47.656%  [Acc@5]: 68.750%  [Loss]: 2.24608.
*[Iter]: 033 [Acc@1]: 42.969%  [Acc@5]: 71.094%  [Loss]: 2.34545.
*[Iter]: 034 [Acc@1]: 51.562%  [Acc@5]: 73.438%  [Loss]: 1.97764.
*[Iter]: 035 [Acc@1]: 38.281%  [Acc@5]: 68.750%  [Loss]: 2.37701.
*[Iter]: 036 [Acc@1]: 42.188%  [Acc@5]: 82.031%  [Loss]: 2.11306.
*[Iter]: 037 [Acc@1]: 47.656%  [Acc@5]: 71.094%  [Loss]: 2.13008.
*[Iter]: 038 [Acc@1]: 46.094%  [Acc@5]: 76.562%  [Loss]: 2.11258.
*[Iter]: 039 [Acc@1]: 42.969%  [Acc@5]: 73.438%  [Loss]: 2.26238.
*[Iter]: 040 [Acc@1]: 50.781%  [Acc@5]: 78.125%  [Loss]: 1.89977.
*[Iter]: 041 [Acc@1]: 53.906%  [Acc@5]: 77.344%  [Loss]: 1.98093.
*[Iter]: 042 [Acc@1]: 49.219%  [Acc@5]: 71.094%  [Loss]: 2.11480.
*[Iter]: 043 [Acc@1]: 53.125%  [Acc@5]: 78.125%  [Loss]: 1.85832.
*[Iter]: 044 [Acc@1]: 49.219%  [Acc@5]: 79.688%  [Loss]: 1.95489.
*[Iter]: 045 [Acc@1]: 50.781%  [Acc@5]: 72.656%  [Loss]: 2.04289.
*[Iter]: 046 [Acc@1]: 48.438%  [Acc@5]: 80.469%  [Loss]: 1.95361.
*[Iter]: 047 [Acc@1]: 45.312%  [Acc@5]: 71.875%  [Loss]: 2.17255.
*[Iter]: 048 [Acc@1]: 51.562%  [Acc@5]: 78.906%  [Loss]: 1.95821.
*[Iter]: 049 [Acc@1]: 50.781%  [Acc@5]: 75.781%  [Loss]: 1.96920.
*[Iter]: 050 [Acc@1]: 47.656%  [Acc@5]: 75.000%  [Loss]: 2.21327.
*[Iter]: 051 [Acc@1]: 53.125%  [Acc@5]: 82.031%  [Loss]: 1.82315.
*[Iter]: 052 [Acc@1]: 50.781%  [Acc@5]: 72.656%  [Loss]: 2.00217.
*[Iter]: 053 [Acc@1]: 47.656%  [Acc@5]: 74.219%  [Loss]: 1.92368.
*[Iter]: 054 [Acc@1]: 35.938%  [Acc@5]: 67.188%  [Loss]: 2.57132.
*[Iter]: 055 [Acc@1]: 49.219%  [Acc@5]: 75.781%  [Loss]: 1.87204.
*[Iter]: 056 [Acc@1]: 45.312%  [Acc@5]: 76.562%  [Loss]: 1.98110.
*[Iter]: 057 [Acc@1]: 44.531%  [Acc@5]: 73.438%  [Loss]: 2.20784.
*[Iter]: 058 [Acc@1]: 50.000%  [Acc@5]: 76.562%  [Loss]: 1.98058.
*[Iter]: 059 [Acc@1]: 36.719%  [Acc@5]: 70.312%  [Loss]: 2.40259.
*[Iter]: 060 [Acc@1]: 44.531%  [Acc@5]: 70.312%  [Loss]: 2.22363.
*[Iter]: 061 [Acc@1]: 50.000%  [Acc@5]: 77.344%  [Loss]: 1.99369.
*[Iter]: 062 [Acc@1]: 50.000%  [Acc@5]: 75.781%  [Loss]: 1.97515.
*[Iter]: 063 [Acc@1]: 44.531%  [Acc@5]: 71.875%  [Loss]: 2.20679.
*[Iter]: 064 [Acc@1]: 53.906%  [Acc@5]: 80.469%  [Loss]: 1.76581.
*[Iter]: 065 [Acc@1]: 41.406%  [Acc@5]: 73.438%  [Loss]: 2.32595.
*[Iter]: 066 [Acc@1]: 46.094%  [Acc@5]: 75.781%  [Loss]: 2.19131.
*[Iter]: 067 [Acc@1]: 42.969%  [Acc@5]: 71.875%  [Loss]: 2.32760.
*[Iter]: 068 [Acc@1]: 46.094%  [Acc@5]: 77.344%  [Loss]: 2.08499.
*[Iter]: 069 [Acc@1]: 45.312%  [Acc@5]: 75.781%  [Loss]: 2.16365.
*[Iter]: 070 [Acc@1]: 45.312%  [Acc@5]: 81.250%  [Loss]: 2.09347.
*[Iter]: 071 [Acc@1]: 45.312%  [Acc@5]: 73.438%  [Loss]: 2.22330.
*[Iter]: 072 [Acc@1]: 46.094%  [Acc@5]: 74.219%  [Loss]: 2.13896.
*[Iter]: 073 [Acc@1]: 46.094%  [Acc@5]: 75.781%  [Loss]: 2.08296.
*[Iter]: 074 [Acc@1]: 54.688%  [Acc@5]: 82.031%  [Loss]: 1.74245.
*[Iter]: 075 [Acc@1]: 49.219%  [Acc@5]: 78.906%  [Loss]: 1.95995.
*[Iter]: 076 [Acc@1]: 52.344%  [Acc@5]: 75.781%  [Loss]: 2.03240.
*[Iter]: 077 [Acc@1]: 49.219%  [Acc@5]: 76.562%  [Loss]: 2.12209.
*[Iter]: 078 [Acc@1]: 50.000%  [Acc@5]: 71.875%  [Loss]: 2.14988.
*[Iter]: 079 [Acc@1]: 47.656%  [Acc@5]: 71.094%  [Loss]: 2.29095.
*[Iter]: 080 [Acc@1]: 50.000%  [Acc@5]: 77.344%  [Loss]: 1.86189.
*[Iter]: 081 [Acc@1]: 43.750%  [Acc@5]: 73.438%  [Loss]: 2.21193.
*[Iter]: 082 [Acc@1]: 48.438%  [Acc@5]: 75.000%  [Loss]: 1.95080.
*[Iter]: 083 [Acc@1]: 51.562%  [Acc@5]: 83.594%  [Loss]: 1.89531.
*[Iter]: 084 [Acc@1]: 49.219%  [Acc@5]: 76.562%  [Loss]: 2.00298.
*[Iter]: 085 [Acc@1]: 42.969%  [Acc@5]: 67.969%  [Loss]: 2.22916.
*[Iter]: 086 [Acc@1]: 44.531%  [Acc@5]: 64.844%  [Loss]: 2.45126.
*[Iter]: 087 [Acc@1]: 47.656%  [Acc@5]: 74.219%  [Loss]: 2.01580.
*[Iter]: 088 [Acc@1]: 54.688%  [Acc@5]: 78.906%  [Loss]: 1.87493.
*[Iter]: 089 [Acc@1]: 50.000%  [Acc@5]: 73.438%  [Loss]: 2.06945.
*[Iter]: 090 [Acc@1]: 49.219%  [Acc@5]: 71.094%  [Loss]: 2.11739.
*[Iter]: 091 [Acc@1]: 39.844%  [Acc@5]: 61.719%  [Loss]: 2.43397.
*[Iter]: 092 [Acc@1]: 49.219%  [Acc@5]: 75.000%  [Loss]: 2.08809.
*[Iter]: 093 [Acc@1]: 39.062%  [Acc@5]: 74.219%  [Loss]: 2.24241.
*[Iter]: 094 [Acc@1]: 45.312%  [Acc@5]: 76.562%  [Loss]: 2.09482.
*[Iter]: 095 [Acc@1]: 49.219%  [Acc@5]: 75.000%  [Loss]: 2.11688.
*[Iter]: 096 [Acc@1]: 53.125%  [Acc@5]: 74.219%  [Loss]: 2.03148.
*[Iter]: 097 [Acc@1]: 40.625%  [Acc@5]: 70.312%  [Loss]: 2.33258.
*[Iter]: 098 [Acc@1]: 45.312%  [Acc@5]: 75.781%  [Loss]: 2.10356.
*[Iter]: 099 [Acc@1]: 45.312%  [Acc@5]: 77.344%  [Loss]: 2.02719.
*[Iter]: 100 [Acc@1]: 47.656%  [Acc@5]: 74.219%  [Loss]: 2.00693.
*[Iter]: 101 [Acc@1]: 46.094%  [Acc@5]: 71.094%  [Loss]: 2.20871.
*[Iter]: 102 [Acc@1]: 53.906%  [Acc@5]: 78.125%  [Loss]: 1.79734.
*[Iter]: 103 [Acc@1]: 43.750%  [Acc@5]: 69.531%  [Loss]: 2.20908.
*[Iter]: 104 [Acc@1]: 40.625%  [Acc@5]: 71.875%  [Loss]: 2.20538.
*[Iter]: 105 [Acc@1]: 40.625%  [Acc@5]: 74.219%  [Loss]: 2.35559.
*[Iter]: 106 [Acc@1]: 42.969%  [Acc@5]: 75.000%  [Loss]: 2.23057.
*[Iter]: 107 [Acc@1]: 35.938%  [Acc@5]: 67.188%  [Loss]: 2.49427.
*[Iter]: 108 [Acc@1]: 45.312%  [Acc@5]: 65.625%  [Loss]: 2.36658.
*[Iter]: 109 [Acc@1]: 43.750%  [Acc@5]: 73.438%  [Loss]: 2.09166.
*[Iter]: 110 [Acc@1]: 45.312%  [Acc@5]: 73.438%  [Loss]: 2.19411.
*[Iter]: 111 [Acc@1]: 39.844%  [Acc@5]: 68.750%  [Loss]: 2.38307.
*[Iter]: 112 [Acc@1]: 43.750%  [Acc@5]: 75.781%  [Loss]: 2.11341.
*[Iter]: 113 [Acc@1]: 46.094%  [Acc@5]: 75.781%  [Loss]: 1.97645.
*[Iter]: 114 [Acc@1]: 47.656%  [Acc@5]: 73.438%  [Loss]: 2.24928.
*[Iter]: 115 [Acc@1]: 50.781%  [Acc@5]: 75.781%  [Loss]: 2.00104.
*[Iter]: 116 [Acc@1]: 50.000%  [Acc@5]: 71.875%  [Loss]: 2.10930.
*[Iter]: 117 [Acc@1]: 53.125%  [Acc@5]: 75.781%  [Loss]: 2.09357.
*[Iter]: 118 [Acc@1]: 45.312%  [Acc@5]: 78.125%  [Loss]: 2.00363.
*[Iter]: 119 [Acc@1]: 53.125%  [Acc@5]: 77.344%  [Loss]: 1.89139.
*[Iter]: 120 [Acc@1]: 46.094%  [Acc@5]: 76.562%  [Loss]: 2.21709.
*[Iter]: 121 [Acc@1]: 51.562%  [Acc@5]: 75.000%  [Loss]: 1.95711.
*[Iter]: 122 [Acc@1]: 47.656%  [Acc@5]: 71.094%  [Loss]: 2.22061.
*[Iter]: 123 [Acc@1]: 43.750%  [Acc@5]: 72.656%  [Loss]: 2.28053.
*[Iter]: 124 [Acc@1]: 50.000%  [Acc@5]: 75.000%  [Loss]: 1.96390.
*[Iter]: 125 [Acc@1]: 46.875%  [Acc@5]: 73.438%  [Loss]: 2.08589.
*[Iter]: 126 [Acc@1]: 42.969%  [Acc@5]: 73.438%  [Loss]: 2.13063.
*[Iter]: 127 [Acc@1]: 42.188%  [Acc@5]: 72.656%  [Loss]: 2.28984.
*[Iter]: 128 [Acc@1]: 47.656%  [Acc@5]: 75.000%  [Loss]: 2.10116.
*[Iter]: 129 [Acc@1]: 55.469%  [Acc@5]: 81.250%  [Loss]: 1.76002.
*[Iter]: 130 [Acc@1]: 39.844%  [Acc@5]: 69.531%  [Loss]: 2.33778.
*[Iter]: 131 [Acc@1]: 48.438%  [Acc@5]: 77.344%  [Loss]: 2.04361.
*[Iter]: 132 [Acc@1]: 46.875%  [Acc@5]: 73.438%  [Loss]: 2.29134.
*[Iter]: 133 [Acc@1]: 48.438%  [Acc@5]: 78.125%  [Loss]: 2.08805.
*[Iter]: 134 [Acc@1]: 42.969%  [Acc@5]: 78.906%  [Loss]: 2.13781.
*[Iter]: 135 [Acc@1]: 44.531%  [Acc@5]: 75.000%  [Loss]: 2.32954.
*[Iter]: 136 [Acc@1]: 41.406%  [Acc@5]: 77.344%  [Loss]: 2.29850.
*[Iter]: 137 [Acc@1]: 26.316%  [Acc@5]: 73.684%  [Loss]: 2.60061.
Wait for validation ...
* Acc@1 17.426% Acc@5 28.581%.
* Best Prec@1: 17.426%
--------------------epoch: 25--------------------
Training start ...
*[Iter]: 000 [Acc@1]: 48.438%  [Acc@5]: 78.906%  [Loss]: 2.07164.
*[Iter]: 001 [Acc@1]: 50.781%  [Acc@5]: 78.125%  [Loss]: 1.86570.
*[Iter]: 002 [Acc@1]: 42.969%  [Acc@5]: 74.219%  [Loss]: 2.12113.
*[Iter]: 003 [Acc@1]: 46.094%  [Acc@5]: 77.344%  [Loss]: 2.08614.
*[Iter]: 004 [Acc@1]: 45.312%  [Acc@5]: 70.312%  [Loss]: 2.32124.
*[Iter]: 005 [Acc@1]: 49.219%  [Acc@5]: 80.469%  [Loss]: 2.09029.
*[Iter]: 006 [Acc@1]: 41.406%  [Acc@5]: 74.219%  [Loss]: 2.09181.
*[Iter]: 007 [Acc@1]: 48.438%  [Acc@5]: 79.688%  [Loss]: 2.02880.
*[Iter]: 008 [Acc@1]: 41.406%  [Acc@5]: 69.531%  [Loss]: 2.32152.
